item_id,store_id,dept_id,demand_band,forecast_origin,target_date,horizon_day,forecast
FOODS_3_801,WI_3,FOODS_3,high,2016-05-22,2016-05-27,5,3.0563424326545485
FOODS_3_817,WI_3,FOODS_3,medium,2016-05-22,2016-05-27,5,0.24657729573243295
FOODS_1_017,CA_1,FOODS_1,low,2016-05-22,2016-05-28,6,1.4242222686431145
FOODS_1_020,CA_1,FOODS_1,medium,2016-05-22,2016-05-28,6,1.6551359414776685
FOODS_1_042,CA_1,FOODS_1,high,2016-05-22,2016-05-28,6,3.3591528125039836
FOODS_1_082,CA_1,FOODS_1,high,2016-05-22,2016-05-28,6,7.906418206331041
FOODS_1_086,CA_1,FOODS_1,high,2016-05-22,2016-05-28,6,4.524676713561765
FOODS_1_089,CA_1,FOODS_1,low,2016-05-22,2016-05-28,6,0.6514172569863534
FOODS_1_099,CA_1,FOODS_1,high,2016-05-22,2016-05-28,6,7.517377515028815
FOODS_1_112,CA_1,FOODS_1,medium,2016-05-22,2016-05-28,6,1.5234793082701246
FOODS_1_135,CA_1,FOODS_1,low,2016-05-22,2016-05-28,6,1.546334883301574
FOODS_1_155,CA_1,FOODS_1,medium,2016-05-22,2016-05-28,6,0.5577343593947887
FOODS_1_156,CA_1,FOODS_1,low,2016-05-22,2016-05-28,6,1.6400683919965322
FOODS_1_172,CA_1,FOODS_1,high,2016-05-22,2016-05-28,6,1.7745626896863231
FOODS_1_175,CA_1,FOODS_1,medium,2016-05-22,2016-05-28,6,1.510575043651428
FOODS_1_210,CA_1,FOODS_1,medium,2016-05-22,2016-05-28,6,2.768980060242092
FOODS_1_214,CA_1,FOODS_1,low,2016-05-22,2016-05-28,6,0.9915410250711333
FOODS_2_021,CA_1,FOODS_2,high,2016-05-22,2016-05-28,6,6.77120241871478
FOODS_2_024,CA_1,FOODS_2,medium,2016-05-22,2016-05-28,6,1.5079818995486574
FOODS_2_028,CA_1,FOODS_2,low,2016-05-22,2016-05-28,6,0.42563937953812825
FOODS_2_040,CA_1,FOODS_2,low,2016-05-22,2016-05-28,6,0.978970572937695
FOODS_2_059,CA_1,FOODS_2,high,2016-05-22,2016-05-28,6,1.9294575057480305
FOODS_2_072,CA_1,FOODS_2,medium,2016-05-22,2016-05-28,6,0.7278400231103218
FOODS_2_095,CA_1,FOODS_2,low,2016-05-22,2016-05-28,6,0.958900353803342
FOODS_2_116,CA_1,FOODS_2,high,2016-05-22,2016-05-28,6,1.03297611067933
FOODS_2_136,CA_1,FOODS_2,medium,2016-05-22,2016-05-28,6,0.5384541229532603
FOODS_2_139,CA_1,FOODS_2,high,2016-05-22,2016-05-28,6,2.099859915421747
FOODS_2_146,CA_1,FOODS_2,medium,2016-05-22,2016-05-28,6,1.4344354789093248
FOODS_2_150,CA_1,FOODS_2,high,2016-05-22,2016-05-28,6,2.534393256852083
FOODS_2_170,CA_1,FOODS_2,medium,2016-05-22,2016-05-28,6,1.605818398039401
FOODS_2_178,CA_1,FOODS_2,low,2016-05-22,2016-05-28,6,0.8938426970300694
FOODS_2_180,CA_1,FOODS_2,low,2016-05-22,2016-05-28,6,0.428574823534943
FOODS_2_184,CA_1,FOODS_2,high,2016-05-22,2016-05-28,6,1.160428531884302
FOODS_2_209,CA_1,FOODS_2,low,2016-05-22,2016-05-28,6,0.5590519932934778
FOODS_2_218,CA_1,FOODS_2,low,2016-05-22,2016-05-28,6,0.984691372831606
FOODS_2_251,CA_1,FOODS_2,medium,2016-05-22,2016-05-28,6,0.7235869452148179
FOODS_2_301,CA_1,FOODS_2,low,2016-05-22,2016-05-28,6,0.9295586802261123
FOODS_2_302,CA_1,FOODS_2,medium,2016-05-22,2016-05-28,6,1.2756443258920602
FOODS_2_304,CA_1,FOODS_2,medium,2016-05-22,2016-05-28,6,2.5228134160591034
FOODS_2_322,CA_1,FOODS_2,high,2016-05-22,2016-05-28,6,0.6934468015359778
FOODS_2_336,CA_1,FOODS_2,low,2016-05-22,2016-05-28,6,0.510767255445754
FOODS_2_339,CA_1,FOODS_2,medium,2016-05-22,2016-05-28,6,0.9364066349838821
FOODS_2_357,CA_1,FOODS_2,high,2016-05-22,2016-05-28,6,2.929943033259287
FOODS_2_360,CA_1,FOODS_2,high,2016-05-22,2016-05-28,6,12.221453472116346
FOODS_2_367,CA_1,FOODS_2,medium,2016-05-22,2016-05-28,6,0.6496612764385482
FOODS_3_026,CA_1,FOODS_3,high,2016-05-22,2016-05-28,6,1.9821336807805952
FOODS_3_048,CA_1,FOODS_3,medium,2016-05-22,2016-05-28,6,1.7714400786117497
FOODS_3_053,CA_1,FOODS_3,medium,2016-05-22,2016-05-28,6,3.6653333867452127
FOODS_3_068,CA_1,FOODS_3,low,2016-05-22,2016-05-28,6,0.6513666458829601
FOODS_3_074,CA_1,FOODS_3,medium,2016-05-22,2016-05-28,6,2.032637241026539
FOODS_3_089,CA_1,FOODS_3,high,2016-05-22,2016-05-28,6,1.044419395497943
FOODS_3_096,CA_1,FOODS_3,medium,2016-05-22,2016-05-28,6,1.1633639758811167
FOODS_3_099,CA_1,FOODS_3,high,2016-05-22,2016-05-28,6,14.841881221996946
FOODS_3_113,CA_1,FOODS_3,high,2016-05-22,2016-05-28,6,4.475753577312068
FOODS_3_123,CA_1,FOODS_3,low,2016-05-22,2016-05-28,6,1.7648332492699415
FOODS_3_135,CA_1,FOODS_3,high,2016-05-22,2016-05-28,6,6.1335249048712965
FOODS_3_179,CA_1,FOODS_3,low,2016-05-22,2016-05-28,6,0.8581284113157837
FOODS_3_187,CA_1,FOODS_3,medium,2016-05-22,2016-05-28,6,1.358133503761055
FOODS_3_223,CA_1,FOODS_3,low,2016-05-22,2016-05-28,6,1.1703973525061837
FOODS_3_240,CA_1,FOODS_3,low,2016-05-22,2016-05-28,6,0.7785746774436034
FOODS_3_249,CA_1,FOODS_3,medium,2016-05-22,2016-05-28,6,3.6271817558711454
FOODS_3_263,CA_1,FOODS_3,high,2016-05-22,2016-05-28,6,9.3177473975488
FOODS_3_276,CA_1,FOODS_3,high,2016-05-22,2016-05-28,6,0.0
FOODS_3_312,CA_1,FOODS_3,low,2016-05-22,2016-05-28,6,1.3692345364143288
FOODS_3_319,CA_1,FOODS_3,high,2016-05-22,2016-05-28,6,0.0
FOODS_3_321,CA_1,FOODS_3,high,2016-05-22,2016-05-28,6,5.321787080405751
FOODS_3_327,CA_1,FOODS_3,high,2016-05-22,2016-05-28,6,2.8608783857165965
FOODS_3_329,CA_1,FOODS_3,high,2016-05-22,2016-05-28,6,17.973297902254533
FOODS_3_340,CA_1,FOODS_3,low,2016-05-22,2016-05-28,6,0.6453087215467195
FOODS_3_354,CA_1,FOODS_3,low,2016-05-22,2016-05-28,6,0.4696710394903484
FOODS_3_360,CA_1,FOODS_3,medium,2016-05-22,2016-05-28,6,0.255383627722877
FOODS_3_383,CA_1,FOODS_3,high,2016-05-22,2016-05-28,6,4.031698797160277
FOODS_3_387,CA_1,FOODS_3,medium,2016-05-22,2016-05-28,6,1.8174098290220007
FOODS_3_432,CA_1,FOODS_3,high,2016-05-22,2016-05-28,6,0.5219155395166448
FOODS_3_467,CA_1,FOODS_3,medium,2016-05-22,2016-05-28,6,1.119086181074106
FOODS_3_470,CA_1,FOODS_3,medium,2016-05-22,2016-05-28,6,0.7387539716922796
FOODS_3_479,CA_1,FOODS_3,medium,2016-05-22,2016-05-28,6,0.6526877100229018
FOODS_3_480,CA_1,FOODS_3,medium,2016-05-22,2016-05-28,6,1.2198700412117027
FOODS_3_482,CA_1,FOODS_3,low,2016-05-22,2016-05-28,6,2.4571511984603043
FOODS_3_501,CA_1,FOODS_3,high,2016-05-22,2016-05-28,6,23.826816482283903
FOODS_3_511,CA_1,FOODS_3,high,2016-05-22,2016-05-28,6,26.008749233933536
FOODS_3_520,CA_1,FOODS_3,medium,2016-05-22,2016-05-28,6,0.6555236770233918
FOODS_3_532,CA_1,FOODS_3,medium,2016-05-22,2016-05-28,6,1.702946951179993
FOODS_3_539,CA_1,FOODS_3,low,2016-05-22,2016-05-28,6,0.6538183075789796
FOODS_3_550,CA_1,FOODS_3,low,2016-05-22,2016-05-28,6,0.27225602364475054
FOODS_3_558,CA_1,FOODS_3,low,2016-05-22,2016-05-28,6,0.5176169076852811
FOODS_3_601,CA_1,FOODS_3,low,2016-05-22,2016-05-28,6,0.17314058470867263
FOODS_3_611,CA_1,FOODS_3,high,2016-05-22,2016-05-28,6,1.372023322552678
FOODS_3_616,CA_1,FOODS_3,medium,2016-05-22,2016-05-28,6,0.9956053214135638
FOODS_3_635,CA_1,FOODS_3,high,2016-05-22,2016-05-28,6,0.0
FOODS_3_640,CA_1,FOODS_3,low,2016-05-22,2016-05-28,6,2.3823343247844226
FOODS_3_641,CA_1,FOODS_3,low,2016-05-22,2016-05-28,6,2.8417870968410273
FOODS_3_648,CA_1,FOODS_3,medium,2016-05-22,2016-05-28,6,0.6810230072610052
FOODS_3_658,CA_1,FOODS_3,low,2016-05-22,2016-05-28,6,0.8598843918635888
FOODS_3_661,CA_1,FOODS_3,high,2016-05-22,2016-05-28,6,4.146152710306452
FOODS_3_666,CA_1,FOODS_3,medium,2016-05-22,2016-05-28,6,1.1278384717199041
FOODS_3_677,CA_1,FOODS_3,low,2016-05-22,2016-05-28,6,0.6896286400483378
FOODS_3_709,CA_1,FOODS_3,low,2016-05-22,2016-05-28,6,0.5460303803913016
FOODS_3_724,CA_1,FOODS_3,low,2016-05-22,2016-05-28,6,0.38307544158431545
FOODS_3_795,CA_1,FOODS_3,medium,2016-05-22,2016-05-28,6,3.3759375307953907
FOODS_3_801,CA_1,FOODS_3,high,2016-05-22,2016-05-28,6,1.648625158890933
FOODS_3_817,CA_1,FOODS_3,medium,2016-05-22,2016-05-28,6,0.7814595103370248
FOODS_1_017,TX_2,FOODS_1,low,2016-05-22,2016-05-28,6,0.4696710394903484
FOODS_1_020,TX_2,FOODS_1,medium,2016-05-22,2016-05-28,6,0.6088466473896931
FOODS_1_042,TX_2,FOODS_1,high,2016-05-22,2016-05-28,6,5.2906157103339435
FOODS_1_082,TX_2,FOODS_1,high,2016-05-22,2016-05-28,6,1.8421613002613972
FOODS_1_086,TX_2,FOODS_1,high,2016-05-22,2016-05-28,6,0.3460856456659481
FOODS_1_089,TX_2,FOODS_1,low,2016-05-22,2016-05-28,6,0.3460856456659481
FOODS_1_099,TX_2,FOODS_1,high,2016-05-22,2016-05-28,6,7.696418706112835
FOODS_1_112,TX_2,FOODS_1,medium,2016-05-22,2016-05-28,6,0.6486319010892568
FOODS_1_135,TX_2,FOODS_1,low,2016-05-22,2016-05-28,6,0.3405115036305026
FOODS_1_155,TX_2,FOODS_1,medium,2016-05-22,2016-05-28,6,1.4301841462242828
FOODS_1_156,TX_2,FOODS_1,low,2016-05-22,2016-05-28,6,0.3928605378206572
FOODS_1_172,TX_2,FOODS_1,high,2016-05-22,2016-05-28,6,3.221783748527134
FOODS_1_175,TX_2,FOODS_1,medium,2016-05-22,2016-05-28,6,0.5644794774704576
FOODS_1_210,TX_2,FOODS_1,medium,2016-05-22,2016-05-28,6,5.42706769007745
FOODS_1_214,TX_2,FOODS_1,low,2016-05-22,2016-05-28,6,0.3473611558700297
FOODS_2_021,TX_2,FOODS_2,high,2016-05-22,2016-05-28,6,0.8261166362874153
FOODS_2_024,TX_2,FOODS_2,medium,2016-05-22,2016-05-28,6,0.22817549779959884
FOODS_2_028,TX_2,FOODS_2,low,2016-05-22,2016-05-28,6,0.9532757189486843
FOODS_2_040,TX_2,FOODS_2,low,2016-05-22,2016-05-28,6,0.1771054040547784
FOODS_2_059,TX_2,FOODS_2,high,2016-05-22,2016-05-28,6,1.7805683054374133
FOODS_2_072,TX_2,FOODS_2,medium,2016-05-22,2016-05-28,6,0.47397298327878373
FOODS_2_095,TX_2,FOODS_2,low,2016-05-22,2016-05-28,6,0.4466266829058258
FOODS_2_116,TX_2,FOODS_2,high,2016-05-22,2016-05-28,6,0.5813097496977238
FOODS_2_136,TX_2,FOODS_2,medium,2016-05-22,2016-05-28,6,0.5163413974811994
FOODS_2_139,TX_2,FOODS_2,high,2016-05-22,2016-05-28,6,1.5489365148131307
FOODS_2_146,TX_2,FOODS_2,medium,2016-05-22,2016-05-28,6,0.8556819250714784
FOODS_2_150,TX_2,FOODS_2,high,2016-05-22,2016-05-28,6,1.0974050123241326
FOODS_2_170,TX_2,FOODS_2,medium,2016-05-22,2016-05-28,6,1.6499496532721274
FOODS_2_178,TX_2,FOODS_2,low,2016-05-22,2016-05-28,6,0.6027447835929066
FOODS_2_180,TX_2,FOODS_2,low,2016-05-22,2016-05-28,6,2.2687508524761686
FOODS_2_184,TX_2,FOODS_2,high,2016-05-22,2016-05-28,6,2.4023994992022084
FOODS_2_209,TX_2,FOODS_2,low,2016-05-22,2016-05-28,6,0.0
FOODS_2_218,TX_2,FOODS_2,low,2016-05-22,2016-05-28,6,0.04256393795381284
FOODS_2_251,TX_2,FOODS_2,medium,2016-05-22,2016-05-28,6,1.7831176989192958
FOODS_2_301,TX_2,FOODS_2,low,2016-05-22,2016-05-28,6,1.2428603564515794
FOODS_2_302,TX_2,FOODS_2,medium,2016-05-22,2016-05-28,6,1.0525378157432277
FOODS_2_304,TX_2,FOODS_2,medium,2016-05-22,2016-05-28,6,1.8034829789810423
FOODS_2_322,TX_2,FOODS_2,high,2016-05-22,2016-05-28,6,3.1742138289630333
FOODS_2_336,TX_2,FOODS_2,low,2016-05-22,2016-05-28,6,0.3447645815260064
FOODS_2_339,TX_2,FOODS_2,medium,2016-05-22,2016-05-28,6,0.5300407019602535
FOODS_2_357,TX_2,FOODS_2,high,2016-05-22,2016-05-28,6,1.9864389365261024
FOODS_2_360,TX_2,FOODS_2,high,2016-05-22,2016-05-28,6,10.835084955351164
FOODS_2_367,TX_2,FOODS_2,medium,2016-05-22,2016-05-28,6,0.0
FOODS_3_026,TX_2,FOODS_3,high,2016-05-22,2016-05-28,6,1.7490582317257
FOODS_3_048,TX_2,FOODS_3,medium,2016-05-22,2016-05-28,6,2.684383195226107
FOODS_3_053,TX_2,FOODS_3,medium,2016-05-22,2016-05-28,6,0.9285714285714286
FOODS_3_068,TX_2,FOODS_3,low,2016-05-22,2016-05-28,6,0.568690431671354
FOODS_3_074,TX_2,FOODS_3,medium,2016-05-22,2016-05-28,6,1.3203031140464698
FOODS_3_089,TX_2,FOODS_3,high,2016-05-22,2016-05-28,6,0.8764617870377404
FOODS_3_096,TX_2,FOODS_3,medium,2016-05-22,2016-05-28,6,0.5072424802305215
FOODS_3_099,TX_2,FOODS_3,high,2016-05-22,2016-05-28,6,16.90454329830218
FOODS_3_113,TX_2,FOODS_3,high,2016-05-22,2016-05-28,6,0.5533311933995668
FOODS_3_123,TX_2,FOODS_3,low,2016-05-22,2016-05-28,6,0.43248903177765535
FOODS_3_135,TX_2,FOODS_3,high,2016-05-22,2016-05-28,6,13.742166219223202
FOODS_3_179,TX_2,FOODS_3,low,2016-05-22,2016-05-28,6,0.3405115036305026
FOODS_3_187,TX_2,FOODS_3,medium,2016-05-22,2016-05-28,6,1.095243354387973
FOODS_3_223,TX_2,FOODS_3,low,2016-05-22,2016-05-28,6,0.38879624147822656
FOODS_3_240,TX_2,FOODS_3,low,2016-05-22,2016-05-28,6,0.1374262989943869
FOODS_3_249,TX_2,FOODS_3,medium,2016-05-22,2016-05-28,6,2.0254993302376136
FOODS_3_263,TX_2,FOODS_3,high,2016-05-22,2016-05-28,6,15.0127461684724
FOODS_3_276,TX_2,FOODS_3,high,2016-05-22,2016-05-28,6,0.0
FOODS_3_312,TX_2,FOODS_3,low,2016-05-22,2016-05-28,6,0.8981952519218978
FOODS_3_319,TX_2,FOODS_3,high,2016-05-22,2016-05-28,6,0.0
FOODS_3_321,TX_2,FOODS_3,high,2016-05-22,2016-05-28,6,9.5585320990397
FOODS_3_327,TX_2,FOODS_3,high,2016-05-22,2016-05-28,6,4.254426046721206
FOODS_3_329,TX_2,FOODS_3,high,2016-05-22,2016-05-28,6,17.15282704256278
FOODS_3_340,TX_2,FOODS_3,low,2016-05-22,2016-05-28,6,0.6810230072610052
FOODS_3_354,TX_2,FOODS_3,low,2016-05-22,2016-05-28,6,0.6810230072610052
FOODS_3_360,TX_2,FOODS_3,medium,2016-05-22,2016-05-28,6,0.3915344165131822
FOODS_3_383,TX_2,FOODS_3,high,2016-05-22,2016-05-28,6,2.42026076125408
FOODS_3_387,TX_2,FOODS_3,medium,2016-05-22,2016-05-28,6,1.0341538289178775
FOODS_3_432,TX_2,FOODS_3,high,2016-05-22,2016-05-28,6,1.8737759081369687
FOODS_3_467,TX_2,FOODS_3,medium,2016-05-22,2016-05-28,6,0.7350285450026403
FOODS_3_470,TX_2,FOODS_3,medium,2016-05-22,2016-05-28,6,0.698038749084273
FOODS_3_479,TX_2,FOODS_3,medium,2016-05-22,2016-05-28,6,1.0109645596853511
FOODS_3_480,TX_2,FOODS_3,medium,2016-05-22,2016-05-28,6,0.9134971368919678
FOODS_3_482,TX_2,FOODS_3,low,2016-05-22,2016-05-28,6,0.9987716706580592
FOODS_3_501,TX_2,FOODS_3,high,2016-05-22,2016-05-28,6,13.21663922916366
FOODS_3_511,TX_2,FOODS_3,high,2016-05-22,2016-05-28,6,10.577041755544432
FOODS_3_520,TX_2,FOODS_3,medium,2016-05-22,2016-05-28,6,1.1180568057248148
FOODS_3_532,TX_2,FOODS_3,medium,2016-05-22,2016-05-28,6,2.184002237156446
FOODS_3_539,TX_2,FOODS_3,low,2016-05-22,2016-05-28,6,0.47685781617220496
FOODS_3_550,TX_2,FOODS_3,low,2016-05-22,2016-05-28,6,0.3223490381744639
FOODS_3_558,TX_2,FOODS_3,low,2016-05-22,2016-05-28,6,0.1828262039486895
FOODS_3_601,TX_2,FOODS_3,low,2016-05-22,2016-05-28,6,0.17314058470867263
FOODS_3_611,TX_2,FOODS_3,high,2016-05-22,2016-05-28,6,2.5183142033088095
FOODS_3_616,TX_2,FOODS_3,medium,2016-05-22,2016-05-28,6,1.975005753591589
FOODS_3_635,TX_2,FOODS_3,high,2016-05-22,2016-05-28,6,0.0
FOODS_3_640,TX_2,FOODS_3,low,2016-05-22,2016-05-28,6,0.922058900774231
FOODS_3_641,TX_2,FOODS_3,low,2016-05-22,2016-05-28,6,0.38889571847455146
FOODS_3_648,TX_2,FOODS_3,medium,2016-05-22,2016-05-28,6,1.625747016482822
FOODS_3_658,TX_2,FOODS_3,low,2016-05-22,2016-05-28,6,0.4724563953874449
FOODS_3_661,TX_2,FOODS_3,high,2016-05-22,2016-05-28,6,4.33914325862842
FOODS_3_666,TX_2,FOODS_3,medium,2016-05-22,2016-05-28,6,1.1135120390386606
FOODS_3_677,TX_2,FOODS_3,low,2016-05-22,2016-05-28,6,0.846087307869967
FOODS_3_709,TX_2,FOODS_3,low,2016-05-22,2016-05-28,6,1.2898274604006144
FOODS_3_724,TX_2,FOODS_3,low,2016-05-22,2016-05-28,6,0.42999193442995687
FOODS_3_795,TX_2,FOODS_3,medium,2016-05-22,2016-05-28,6,2.140547094303022
FOODS_3_801,TX_2,FOODS_3,high,2016-05-22,2016-05-28,6,2.0376134938793045
FOODS_3_817,TX_2,FOODS_3,medium,2016-05-22,2016-05-28,6,0.48077376962537927
FOODS_1_017,WI_3,FOODS_1,low,2016-05-22,2016-05-28,6,0.8887423536955
FOODS_1_020,WI_3,FOODS_1,medium,2016-05-22,2016-05-28,6,1.2550953691734794
FOODS_1_042,WI_3,FOODS_1,high,2016-05-22,2016-05-28,6,2.0885177926302494
FOODS_1_082,WI_3,FOODS_1,high,2016-05-22,2016-05-28,6,8.946756471779933
FOODS_1_086,WI_3,FOODS_1,high,2016-05-22,2016-05-28,6,1.9909138968689437
FOODS_1_089,WI_3,FOODS_1,low,2016-05-22,2016-05-28,6,0.2609577697583224
FOODS_1_099,WI_3,FOODS_1,high,2016-05-22,2016-05-28,6,2.6534794379261877
FOODS_1_112,WI_3,FOODS_1,medium,2016-05-22,2016-05-28,6,0.4696710394903484
FOODS_1_135,WI_3,FOODS_1,low,2016-05-22,2016-05-28,6,0.510767255445754
FOODS_1_155,WI_3,FOODS_1,medium,2016-05-22,2016-05-28,6,1.0796953345631126
FOODS_1_156,WI_3,FOODS_1,low,2016-05-22,2016-05-28,6,0.5575842712950705
FOODS_1_172,WI_3,FOODS_1,high,2016-05-22,2016-05-28,6,2.8278028457696465
FOODS_1_175,WI_3,FOODS_1,medium,2016-05-22,2016-05-28,6,0.3488288778684371
FOODS_1_210,WI_3,FOODS_1,medium,2016-05-22,2016-05-28,6,2.296859104266186
FOODS_1_214,WI_3,FOODS_1,low,2016-05-22,2016-05-28,6,0.5176169076852811
FOODS_2_021,WI_3,FOODS_2,high,2016-05-22,2016-05-28,6,6.346830122151617
FOODS_2_024,WI_3,FOODS_2,medium,2016-05-22,2016-05-28,6,0.4782260611742875
FOODS_2_028,WI_3,FOODS_2,low,2016-05-22,2016-05-28,6,0.7265223892116327
FOODS_2_040,WI_3,FOODS_2,low,2016-05-22,2016-05-28,6,0.9364066349838821
FOODS_2_059,WI_3,FOODS_2,high,2016-05-22,2016-05-28,6,2.945616828596742
FOODS_2_072,WI_3,FOODS_2,medium,2016-05-22,2016-05-28,6,1.3335658046359031
FOODS_2_095,WI_3,FOODS_2,low,2016-05-22,2016-05-28,6,1.3490648402836511
FOODS_2_116,WI_3,FOODS_2,high,2016-05-22,2016-05-28,6,0.9534223768071498
FOODS_2_136,WI_3,FOODS_2,medium,2016-05-22,2016-05-28,6,2.6493730178891504
FOODS_2_139,WI_3,FOODS_2,high,2016-05-22,2016-05-28,6,1.007426169338323
FOODS_2_146,WI_3,FOODS_2,medium,2016-05-22,2016-05-28,6,0.8640902888969519
FOODS_2_150,WI_3,FOODS_2,high,2016-05-22,2016-05-28,6,1.5008405585184796
FOODS_2_170,WI_3,FOODS_2,medium,2016-05-22,2016-05-28,6,1.5502997026476797
FOODS_2_178,WI_3,FOODS_2,low,2016-05-22,2016-05-28,6,1.1066623867991336
FOODS_2_180,WI_3,FOODS_2,low,2016-05-22,2016-05-28,6,0.9916826257620658
FOODS_2_184,WI_3,FOODS_2,high,2016-05-22,2016-05-28,6,0.7744682574065653
FOODS_2_209,WI_3,FOODS_2,low,2016-05-22,2016-05-28,6,1.0712363596342458
FOODS_2_218,WI_3,FOODS_2,low,2016-05-22,2016-05-28,6,0.3473611558700297
FOODS_2_251,WI_3,FOODS_2,medium,2016-05-22,2016-05-28,6,2.3563252146280993
FOODS_2_301,WI_3,FOODS_2,low,2016-05-22,2016-05-28,6,1.1973644047422045
FOODS_2_302,WI_3,FOODS_2,medium,2016-05-22,2016-05-28,6,1.8003047120865083
FOODS_2_304,WI_3,FOODS_2,medium,2016-05-22,2016-05-28,6,1.4809153703163118
FOODS_2_322,WI_3,FOODS_2,high,2016-05-22,2016-05-28,6,4.87177883745094
FOODS_2_336,WI_3,FOODS_2,low,2016-05-22,2016-05-28,6,0.9364066349838821
FOODS_2_339,WI_3,FOODS_2,medium,2016-05-22,2016-05-28,6,2.329504820250544
FOODS_2_357,WI_3,FOODS_2,high,2016-05-22,2016-05-28,6,4.703398111948731
FOODS_2_360,WI_3,FOODS_2,high,2016-05-22,2016-05-28,6,17.826213232960175
FOODS_2_367,WI_3,FOODS_2,medium,2016-05-22,2016-05-28,6,0.43282790143044675
FOODS_3_026,WI_3,FOODS_3,high,2016-05-22,2016-05-28,6,1.9349389129854746
FOODS_3_048,WI_3,FOODS_3,medium,2016-05-22,2016-05-28,6,3.979258831487093
FOODS_3_053,WI_3,FOODS_3,medium,2016-05-22,2016-05-28,6,0.4453477424604916
FOODS_3_068,WI_3,FOODS_3,low,2016-05-22,2016-05-28,6,0.2994152876750971
FOODS_3_074,WI_3,FOODS_3,medium,2016-05-22,2016-05-28,6,0.8173204539097761
FOODS_3_089,WI_3,FOODS_3,high,2016-05-22,2016-05-28,6,2.0188907556853435
FOODS_3_096,WI_3,FOODS_3,medium,2016-05-22,2016-05-28,6,0.5205523516820957
FOODS_3_099,WI_3,FOODS_3,high,2016-05-22,2016-05-28,6,10.033314849596973
FOODS_3_113,WI_3,FOODS_3,high,2016-05-22,2016-05-28,6,3.6235819283054096
FOODS_3_123,WI_3,FOODS_3,low,2016-05-22,2016-05-28,6,0.5575842712950705
FOODS_3_135,WI_3,FOODS_3,high,2016-05-22,2016-05-28,6,7.782237087716959
FOODS_3_179,WI_3,FOODS_3,low,2016-05-22,2016-05-28,6,0.255383627722877
FOODS_3_187,WI_3,FOODS_3,medium,2016-05-22,2016-05-28,6,1.805976646087488
FOODS_3_223,WI_3,FOODS_3,low,2016-05-22,2016-05-28,6,0.9684848691207533
FOODS_3_240,WI_3,FOODS_3,low,2016-05-22,2016-05-28,6,0.5208894761244252
FOODS_3_249,WI_3,FOODS_3,medium,2016-05-22,2016-05-28,6,1.0096821889987644
FOODS_3_263,WI_3,FOODS_3,high,2016-05-22,2016-05-28,6,11.532897970489154
FOODS_3_276,WI_3,FOODS_3,high,2016-05-22,2016-05-28,6,0.0
FOODS_3_312,WI_3,FOODS_3,low,2016-05-22,2016-05-28,6,0.6495617994422233
FOODS_3_319,WI_3,FOODS_3,high,2016-05-22,2016-05-28,6,0.0
FOODS_3_321,WI_3,FOODS_3,high,2016-05-22,2016-05-28,6,5.195859616216723
FOODS_3_327,WI_3,FOODS_3,high,2016-05-22,2016-05-28,6,1.8555352672130128
FOODS_3_329,WI_3,FOODS_3,high,2016-05-22,2016-05-28,6,19.155980077573837
FOODS_3_340,WI_3,FOODS_3,low,2016-05-22,2016-05-28,6,0.7676186051670383
FOODS_3_354,WI_3,FOODS_3,low,2016-05-22,2016-05-28,6,0.7045495316710086
FOODS_3_360,WI_3,FOODS_3,medium,2016-05-22,2016-05-28,6,0.34911713641783504
FOODS_3_383,WI_3,FOODS_3,high,2016-05-22,2016-05-28,6,1.6918863447395698
FOODS_3_387,WI_3,FOODS_3,medium,2016-05-22,2016-05-28,6,1.1851766434379223
FOODS_3_432,WI_3,FOODS_3,high,2016-05-22,2016-05-28,6,1.0244699548883225
FOODS_3_467,WI_3,FOODS_3,medium,2016-05-22,2016-05-28,6,1.2087553934266333
FOODS_3_470,WI_3,FOODS_3,medium,2016-05-22,2016-05-28,6,1.0298518851294423
FOODS_3_479,WI_3,FOODS_3,medium,2016-05-22,2016-05-28,6,0.9950445112089245
FOODS_3_480,WI_3,FOODS_3,medium,2016-05-22,2016-05-28,6,0.6002476862452081
FOODS_3_482,WI_3,FOODS_3,low,2016-05-22,2016-05-28,6,0.38884510737115807
FOODS_3_501,WI_3,FOODS_3,high,2016-05-22,2016-05-28,6,9.309120392677585
FOODS_3_511,WI_3,FOODS_3,high,2016-05-22,2016-05-28,6,8.307732591357555
FOODS_3_520,WI_3,FOODS_3,medium,2016-05-22,2016-05-28,6,0.6099282483176918
FOODS_3_532,WI_3,FOODS_3,medium,2016-05-22,2016-05-28,6,2.541936774473885
FOODS_3_539,WI_3,FOODS_3,low,2016-05-22,2016-05-28,6,0.3447645815260064
FOODS_3_550,WI_3,FOODS_3,low,2016-05-22,2016-05-28,6,0.3859602744777368
FOODS_3_558,WI_3,FOODS_3,low,2016-05-22,2016-05-28,6,0.3405115036305026
FOODS_3_601,WI_3,FOODS_3,low,2016-05-22,2016-05-28,6,0.357233929736839
FOODS_3_611,WI_3,FOODS_3,high,2016-05-22,2016-05-28,6,0.5899070133604515
FOODS_3_616,WI_3,FOODS_3,medium,2016-05-22,2016-05-28,6,0.8144356210163547
FOODS_3_635,WI_3,FOODS_3,high,2016-05-22,2016-05-28,6,0.0
FOODS_3_640,WI_3,FOODS_3,low,2016-05-22,2016-05-28,6,1.3265239406020508
